"Name","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"eager-sweep-16334","finished","-","rylan","","2021-12-31T11:18:09.000Z","25","se17hzoq","1","dp-means++","0.5","1000","25","50","10000","3","0","0","750917.4843281917","0","1","1","2","0.04000578057805781"
"comfy-sweep-16331","finished","-","rylan","","2021-12-31T11:18:08.000Z","17","se17hzoq","1","dp-means++","0.5","1000","25","50","10000","0","0","0","793292.5508165488","0","1","1","2","0.039997399739973995"
"elated-sweep-16330","finished","-","rylan","","2021-12-31T11:18:07.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","50","1000","4","-2.1760997989944415e-16","0","72034.49080623202","0","1","1","2","0.03991391391391391"
"lucky-sweep-16329","finished","-","rylan","","2021-12-31T11:17:58.000Z","34","se17hzoq","1","dp-means++","0.5","1000","25","50","1000","3","1.1102039885139116e-17","0","74584.41749522091","0","1","1","2","0.040568568568568567"
"youthful-sweep-16328","finished","-","rylan","","2021-12-31T11:17:56.000Z","28","se17hzoq","1","dp-means++","0.5","1000","25","50","1000","2","-1.0588540400202663e-16","0","72711.1433317324","0","1","1","2","0.04016616616616617"
"visionary-sweep-16326","finished","-","rylan","","2021-12-31T11:17:56.000Z","27","se17hzoq","1","dp-means++","0.5","1000","25","50","1000","0","-3.374047563088763e-17","0","72616.10544357986","0","1","1","2","0.03965565565565565"
"devout-sweep-16327","finished","-","rylan","","2021-12-31T11:17:56.000Z","27","se17hzoq","1","dp-means++","0.5","1000","25","50","1000","1","-6.591644296403819e-17","0","78432.32091338668","0","1","1","2","0.04003403403403403"
"gentle-sweep-16324","finished","-","rylan","","2021-12-31T11:17:55.000Z","27","se17hzoq","1","dp-means++","0.5","1000","25","50","100","3","0","0","7348.789824806263","0","1","1","2","0.04020202020202021"
"deft-sweep-16325","finished","-","rylan","","2021-12-31T11:17:55.000Z","9","se17hzoq","1","dp-means++","0.5","1000","25","50","100","4","0","0","7499.404982610578","0","1","1","2","0.04141414141414142"
"divine-sweep-16321","finished","-","rylan","","2021-12-31T11:17:54.000Z","9","se17hzoq","1","dp-means++","0.5","1000","25","50","100","0","0","0","7161.562453408913","0","1","1","2","0.03878787878787879"
"magic-sweep-16322","finished","-","rylan","","2021-12-31T11:17:54.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","50","100","1","0","0","7356.884989393979","0","1","1","2","0.037575757575757575"
"generous-sweep-16323","finished","-","rylan","","2021-12-31T11:17:54.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","50","100","2","0","0","7648.178948956231","0","1","1","2","0.036565656565656565"
"fresh-sweep-16320","finished","-","rylan","","2021-12-31T11:17:53.000Z","31","se17hzoq","1","dp-means++","0.5","1000","25","10","10000","4","0","0","151614.11798970457","0","1","1","2","0.04000250025002501"
"fresh-sweep-16319","finished","-","rylan","","2021-12-31T11:17:52.000Z","12","se17hzoq","1","dp-means++","0.5","1000","25","10","10000","3","0","0","149677.18020008376","0","1","1","2","0.04000578057805781"
"robust-sweep-16318","finished","-","rylan","","2021-12-31T11:17:52.000Z","32","se17hzoq","1","dp-means++","0.5","1000","25","10","10000","2","0","0","147192.45739602973","0","1","1","2","0.03997811781178118"
"scarlet-sweep-16317","finished","-","rylan","","2021-12-31T11:17:51.000Z","32","se17hzoq","1","dp-means++","0.5","1000","25","10","10000","1","0","0","159859.33469955326","0","1","1","2","0.04005362536253625"
"sleek-sweep-16316","finished","-","rylan","","2021-12-31T11:17:41.000Z","80","se17hzoq","1","dp-means++","0.5","1000","25","10","10000","0","0","0","146519.51471160824","0","1","1","2","0.039997399739973995"
"lilac-sweep-16315","finished","-","rylan","","2021-12-31T11:17:40.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","10","1000","4","-2.1760997989944415e-16","0","14196.54516434835","0","1","1","2","0.03991391391391391"
"pious-sweep-16314","finished","-","rylan","","2021-12-31T11:17:40.000Z","9","se17hzoq","1","dp-means++","0.5","1000","25","10","1000","3","1.1102039885139116e-17","0","14726.192722115728","0","1","1","2","0.040568568568568567"
"sparkling-sweep-16312","finished","-","rylan","","2021-12-31T11:17:39.000Z","157","se17hzoq","1","dp-means++","0.5","1000","25","10","1000","1","-6.591644296403819e-17","0","15763.09567672196","0","1","1","2","0.04003403403403403"
"solar-sweep-16310","finished","-","rylan","","2021-12-31T11:17:39.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","10","100","4","0","0","1499.4429726877229","0","1","1","2","0.04141414141414142"
"icy-sweep-16311","finished","-","rylan","","2021-12-31T11:17:39.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","10","1000","0","-3.374047563088763e-17","0","15410.19036719667","0","1","1","2","0.03965565565565565"
"fresh-sweep-16313","finished","-","rylan","","2021-12-31T11:17:39.000Z","160","se17hzoq","1","dp-means++","0.5","1000","25","10","1000","2","-1.0588540400202663e-16","0","16842.75417261242","0","1","1","2","0.04016616616616617"
"fragrant-sweep-16309","finished","-","rylan","","2021-12-31T11:17:38.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","10","100","3","0","0","1401.5333747994289","0","1","1","2","0.04020202020202021"
"comfy-sweep-16308","finished","-","rylan","","2021-12-31T11:17:38.000Z","12","se17hzoq","1","dp-means++","0.5","1000","25","10","100","2","0","0","1474.7977762297328","0","1","1","2","0.036565656565656565"
"grateful-sweep-16307","finished","-","rylan","","2021-12-31T11:17:37.000Z","47","se17hzoq","1","dp-means++","0.5","1000","25","10","100","1","0","0","1377.27069382256","0","1","1","2","0.037575757575757575"
"happy-sweep-16306","finished","-","rylan","","2021-12-31T11:17:27.000Z","25","se17hzoq","1","dp-means++","0.5","1000","25","10","100","0","0","0","1475.5024079256884","0","1","1","2","0.03878787878787879"
"wandering-sweep-16304","finished","-","rylan","","2021-12-31T11:17:26.000Z","20","se17hzoq","1","dp-means++","0.5","1000","25","2","10000","3","0","0","31406.50679904878","0","1","1","2","0.04000578057805781"
"wise-sweep-16305","finished","-","rylan","","2021-12-31T11:17:26.000Z","81","se17hzoq","1","dp-means++","0.5","1000","25","2","10000","4","0","0","27226.179573185367","0","1","1","2","0.04000250025002501"
"splendid-sweep-16303","finished","-","rylan","","2021-12-31T11:17:26.000Z","26","se17hzoq","1","dp-means++","0.5","1000","25","2","10000","2","0","0","36843.75387596925","0","1","1","2","0.03997811781178118"
"astral-sweep-16300","finished","-","rylan","","2021-12-31T11:17:25.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","2","1000","4","-2.1760997989944415e-16","0","2989.8090038031596","0","1","1","2","0.03991391391391391"
"jolly-sweep-16301","finished","-","rylan","","2021-12-31T11:17:25.000Z","85","se17hzoq","1","dp-means++","0.5","1000","25","2","10000","0","0","0","26363.990282387873","0","1","1","2","0.039997399739973995"
"light-sweep-16302","finished","-","rylan","","2021-12-31T11:17:25.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","2","10000","1","0","0","31591.573741450033","0","1","1","2","0.04005362536253625"
"valiant-sweep-16298","finished","-","rylan","","2021-12-31T11:17:23.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","2","1000","2","-1.0588540400202663e-16","0","3291.153634499792","0","1","1","2","0.04016616616616617"
"honest-sweep-16299","finished","-","rylan","","2021-12-31T11:17:23.000Z","12","se17hzoq","1","dp-means++","0.5","1000","25","2","1000","3","1.1102039885139116e-17","0","2819.497986238893","0","1","1","2","0.040568568568568567"
"expert-sweep-16296","finished","-","rylan","","2021-12-31T11:17:23.000Z","13","se17hzoq","1","dp-means++","0.5","1000","25","2","1000","0","-3.374047563088763e-17","0","3318.7553751844407","0","1","1","2","0.03965565565565565"
"robust-sweep-16297","finished","-","rylan","","2021-12-31T11:17:23.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","2","1000","1","-6.591644296403819e-17","0","2640.76458643138","0","1","1","2","0.04003403403403403"
"fluent-sweep-16295","finished","-","rylan","","2021-12-31T11:17:09.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","2","100","4","0","0","307.26608437016057","0","1","1","2","0.04141414141414142"
"effortless-sweep-16294","finished","-","rylan","","2021-12-31T11:17:08.000Z","14","se17hzoq","1","dp-means++","0.5","1000","25","2","100","3","0","0","211.9543177590239","0","1","1","2","0.04020202020202021"
"lunar-sweep-16293","finished","-","rylan","","2021-12-31T11:17:08.000Z","10","se17hzoq","1","dp-means++","0.5","1000","25","2","100","2","0","0","336.18513784476437","0","1","1","2","0.036565656565656565"
"fancy-sweep-16290","finished","-","rylan","","2021-12-31T11:17:07.000Z","25","se17hzoq","1","dp-means++","0.5","1000","5","50","10000","4","1.1490331983329301e-15","0","750744.6494262471","1.5868337233154072e-15","1","1","2","0.20002106210621065"
"bumbling-sweep-16292","finished","-","rylan","","2021-12-31T11:17:07.000Z","13","se17hzoq","1","dp-means++","0.5","1000","25","2","100","1","0","0","314.9525218362427","0","1","1","2","0.037575757575757575"
"wise-sweep-16291","finished","-","rylan","","2021-12-31T11:17:07.000Z","11","se17hzoq","1","dp-means++","0.5","1000","25","2","100","0","0","0","276.0578582425625","0","1","1","2","0.03878787878787879"
"sandy-sweep-16289","finished","-","rylan","","2021-12-31T11:17:07.000Z","28","se17hzoq","1","dp-means++","0.5","1000","5","50","10000","3","8.70739890789906e-16","0","720437.8884371606","4.1395468945863153e-16","1","1","2","0.200017401740174"
"super-sweep-16288","finished","-","rylan","","2021-12-31T11:17:05.000Z","29","se17hzoq","1","dp-means++","0.5","1000","5","50","10000","2","1.4607851789085073e-15","0","774670.0176646987","2.3456011071545194e-15","1","1","2","0.19997825782578257"
"northern-sweep-16287","finished","-","rylan","","2021-12-31T11:17:05.000Z","18","se17hzoq","1","dp-means++","0.5","1000","5","50","10000","1","8.126297662363329e-16","0","761742.3969156231","8.278624350540801e-16","1","1","2","0.1999802180218022"
"soft-sweep-16285","finished","-","rylan","","2021-12-31T11:17:04.000Z","15","se17hzoq","1","dp-means++","0.5","1000","5","50","1000","4","4.3967493807054607e-16","0","79068.00266317709","0","1","1","2","0.19977577577577577"
"logical-sweep-16286","finished","-","rylan","","2021-12-31T11:17:04.000Z","16","se17hzoq","1","dp-means++","0.5","1000","5","50","10000","0","3.1096405352463663e-16","0","729841.6467587433","7.589200809148244e-16","1","1","2","0.20001992199219923"
"dandy-sweep-16284","finished","-","rylan","","2021-12-31T11:16:53.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","50","1000","3","-4.812857696286845e-16","0","70569.36938812048","0","1","1","2","0.2008068068068068"
"misunderstood-sweep-16282","finished","-","rylan","","2021-12-31T11:16:52.000Z","12","se17hzoq","1","dp-means++","0.5","1000","5","50","1000","1","-2.054045494103695e-16","0","71446.34280840127","0","1","1","2","0.19955755755755755"
"northern-sweep-16283","finished","-","rylan","","2021-12-31T11:16:52.000Z","13","se17hzoq","1","dp-means++","0.5","1000","5","50","1000","2","-2.0774802865646904e-16","0","80037.91724915717","0","1","1","2","0.199987987987988"
"blooming-sweep-16281","finished","-","rylan","","2021-12-31T11:16:51.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","50","1000","0","4.617703779927493e-16","0","70202.84672818935","0","1","1","2","0.1997957957957958"
"rural-sweep-16280","finished","-","rylan","","2021-12-31T11:16:51.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","50","100","4","0","0","7350.8434614644","0","1","1","2","0.19575757575757577"
"zany-sweep-16279","finished","-","rylan","","2021-12-31T11:16:51.000Z","13","se17hzoq","1","dp-means++","0.5","1000","5","50","100","3","5.636856438204429e-16","0","7046.985673190496","5.636856438204429e-16","1","1","2","0.2064646464646465"
"olive-sweep-16278","finished","-","rylan","","2021-12-31T11:16:50.000Z","12","se17hzoq","1","dp-means++","0.5","1000","5","50","100","2","0","0","7052.7012306739425","0","1","1","2","0.19717171717171716"
"deft-sweep-16277","finished","-","rylan","","2021-12-31T11:16:49.000Z","13","se17hzoq","1","dp-means++","0.5","1000","5","50","100","1","0","0","7053.474439050571","0","1","1","2","0.197979797979798"
"polar-sweep-16275","finished","-","rylan","","2021-12-31T11:16:41.000Z","20","se17hzoq","1","dp-means++","0.5","1000","5","10","10000","4","1.1490331983329301e-15","0","169841.20185982363","1.5868337233154072e-15","1","1","2","0.20002106210621065"
"serene-sweep-16276","finished","-","rylan","","2021-12-31T11:16:41.000Z","44","se17hzoq","1","dp-means++","0.5","1000","5","50","100","0","5.53425164520769e-16","0","7321.310803364475","5.53425164520769e-16","1","1","2","0.19373737373737376"
"peach-sweep-16274","finished","-","rylan","","2021-12-31T11:16:40.000Z","43","se17hzoq","1","dp-means++","0.5","1000","5","10","10000","3","8.70739890789906e-16","0","118821.52483856904","4.1395468945863153e-16","1","1","2","0.200017401740174"
"volcanic-sweep-16273","finished","-","rylan","","2021-12-31T11:16:39.000Z","83","se17hzoq","1","dp-means++","0.5","1000","5","10","10000","2","1.4607851789085073e-15","0","158280.9709431846","2.3456011071545194e-15","1","1","2","0.19997825782578257"
"jumping-sweep-16272","finished","-","rylan","","2021-12-31T11:16:38.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","10","10000","1","8.126297662363329e-16","0","165859.1709733573","8.278624350540801e-16","1","1","2","0.1999802180218022"
"pleasant-sweep-16271","finished","-","rylan","","2021-12-31T11:16:37.000Z","147","se17hzoq","1","dp-means++","0.5","1000","5","10","10000","0","3.1096405352463663e-16","0","148204.57590561832","7.589200809148244e-16","1","1","2","0.20001992199219923"
"balmy-sweep-16269","finished","-","rylan","","2021-12-31T11:16:36.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","10","1000","3","-4.812857696286845e-16","0","16401.49554868907","0","1","1","2","0.2008068068068068"
"ruby-sweep-16270","finished","-","rylan","","2021-12-31T11:16:36.000Z","88","se17hzoq","1","dp-means++","0.5","1000","5","10","1000","4","4.3967493807054607e-16","0","16322.398743153424","0","1","1","2","0.19977577577577577"
"visionary-sweep-16268","finished","-","rylan","","2021-12-31T11:16:36.000Z","10","se17hzoq","1","dp-means++","0.5","1000","5","10","1000","2","-2.0774802865646904e-16","0","17439.79021904355","0","1","1","2","0.199987987987988"
"fast-sweep-16267","finished","-","rylan","","2021-12-31T11:16:36.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","10","1000","1","-2.054045494103695e-16","0","14471.584387185056","0","1","1","2","0.19955755755755755"
"polar-sweep-16266","finished","-","rylan","","2021-12-31T11:16:34.000Z","13","se17hzoq","1","dp-means++","0.5","1000","5","10","1000","0","4.617703779927493e-16","0","12120.418007180746","0","1","1","2","0.1997957957957958"
"denim-sweep-16265","finished","-","rylan","","2021-12-31T11:16:27.000Z","21","se17hzoq","1","dp-means++","0.5","1000","5","10","100","4","0","0","1423.6243679915517","0","1","1","2","0.19575757575757577"
"generous-sweep-16264","finished","-","rylan","","2021-12-31T11:16:26.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","10","100","3","5.636856438204429e-16","0","1288.424678964046","5.636856438204429e-16","1","1","2","0.2064646464646465"
"happy-sweep-16263","finished","-","rylan","","2021-12-31T11:16:26.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","10","100","2","0","0","1657.6141049338942","0","1","1","2","0.19717171717171716"
"absurd-sweep-16262","finished","-","rylan","","2021-12-31T11:16:25.000Z","85","se17hzoq","1","dp-means++","0.5","1000","5","10","100","1","0","0","1255.1655887387474","0","1","1","2","0.197979797979798"
"denim-sweep-16261","finished","-","rylan","","2021-12-31T11:16:25.000Z","11","se17hzoq","1","dp-means++","0.5","1000","5","10","100","0","5.53425164520769e-16","0","1351.2234785839298","5.53425164520769e-16","1","1","2","0.19373737373737376"
"rich-sweep-16260","finished","-","rylan","","2021-12-31T11:16:24.000Z","13","se17hzoq","1","dp-means++","0.5","1000","5","2","10000","4","1.1490331983329301e-15","0","24838.878769644456","1.5868337233154072e-15","1","1","2","0.20002106210621065"
"restful-sweep-16259","finished","-","rylan","","2021-12-31T11:16:23.000Z","83","se17hzoq","1","dp-means++","0.5","1000","5","2","10000","3","8.70739890789906e-16","0","26188.115236392023","4.1395468945863153e-16","1","1","2","0.200017401740174"
